X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
0.000000	-0.006701	-0.003872	-0.011671	0.001335	0.001568	0.005477
0.010000	0.006157	0.024763	-0.001366	-0.000362	0.001827	0.001587
0.020000	0.003330	-0.004966	-0.007932	0.001376	-0.002563	-0.005170
0.030000	0.001780	0.004335	0.016964	0.000148	-0.000755	0.005806
0.040000	0.017648	0.003423	0.000823	0.000460	0.000763	7.172877E-5
0.050000	-0.013541	-0.002322	-0.009847	0.000852	0.002543	-0.001865
0.060000	-0.007795	0.022666	0.014775	-0.000552	0.001435	0.002289
0.070000	-0.014726	0.004791	-0.003372	0.000940	-0.002160	0.001991
0.080000	0.005337	-0.007338	-0.013130	0.000146	-0.001139	-0.001585
0.090000	-0.004239	-0.002960	0.002191	0.000188	-0.000429	0.002760
0.100000	-0.010075	-0.029680	0.007115	0.000212	0.002733	0.000369
0.110000	0.005975	0.015096	0.011128	0.000560	0.002880	-0.001569
0.120000	-0.015365	0.020842	0.007115	0.000776	-0.000798	0.004024
0.130000	-0.000773	0.029140	-0.039850	-7.769894E-5	-0.003084	-0.002510
0.140000	0.000959	-0.021290	-0.024712	0.000384	-0.001491	-0.002065
0.150000	-0.018374	-0.013083	-0.014863	0.000676	0.002484	0.002369
0.160000	0.004972	0.041178	-0.003372	0.000370	0.003209	-0.001842
0.170000	0.007890	0.035251	-0.006838	0.000571	-0.000289	0.002689
0.180000	-0.006883	0.055313	0.015231	0.000603	-0.003321	-0.000687
0.190000	-0.010349	0.013364	-0.024074	0.000410	-0.000862	-0.003327
0.200000	-0.026673	0.014732	-0.023162	0.000315	0.002425	0.006079
0.210000	0.013818	0.063886	0.006659	0.000552	0.002818	0.000250
0.220000	0.005519	0.054858	0.019791	0.000338	-0.000158	-0.001458
0.230000	-0.005060	0.056590	0.009486	1.959196E-5	-0.002548	0.003794
0.240000	0.008620	0.051757	-0.008023	0.000137	-0.001662	-0.002218
0.250000	-0.004239	0.015279	-0.029728	0.000245	0.001730	0.002211
0.260000	0.015551	-0.012262	-0.008388	0.000307	0.002649	0.003861
0.270000	-0.022295	0.067534	-0.014133	0.000609	0.000901	-0.003985
0.280000	-0.008616	0.040357	-0.003646	0.000664	-0.001327	0.000748
0.290000	0.006340	0.063703	-0.022797	0.000333	-0.001718	0.001468
0.300000	-0.007431	0.003879	-0.021247	0.000561	0.000398	-0.003034
0.310000	0.015277	0.035524	0.026357	0.000586	0.001556	0.001575
0.320000	-0.017371	0.006980	-0.028633	0.000292	0.001156	-0.000912
0.330000	-0.022295	0.034247	0.017785	0.000237	0.000426	-0.000812
0.340000	0.005975	0.015644	-0.008206	7.012768E-5	-0.001066	0.003855
0.350000	0.008346	-0.024938	-0.006655	0.000408	-0.000892	-0.002879
0.360000	-0.002232	0.004791	0.018788	0.000412	0.000931	0.000138
0.370000	-0.010349	0.014276	-0.012765	0.000328	0.001686	0.004409
0.380000	0.032604	0.043093	0.010580	0.000567	0.000608	-0.002130
0.390000	-0.008616	0.032606	0.014228	0.000269	-0.000748	0.001333
0.400000	-0.025670	0.054402	0.007115	0.000565	-0.001132	0.001449
0.410000	0.012085	0.047471	1.823902E-6	0.000492	0.000256	-0.001924
0.420000	-0.016641	0.049568	-0.018876	0.000377	0.001336	0.003817
0.430000	0.013362	0.048747	0.013590	0.000518	0.000772	-8.078610E-5
0.440000	-0.005515	0.056134	0.024260	0.000136	0.000132	-0.001561
0.450000	-0.014453	0.013820	0.006933	0.000301	-0.001176	0.003120
0.460000	4.742146E-5	0.045556	0.030279	0.000380	-0.000333	-0.001670
0.470000	0.004881	0.051119	-0.026718	0.000609	0.001029	-0.000596
0.480000	-0.012993	0.048747	-0.000910	0.000463	0.001001	0.002192
0.490000	-0.020380	0.035524	-0.003099	0.000368	0.000220	-0.002915
0.500000	-0.008799	0.035980	-0.013130	0.000612	-0.000595	0.001117
0.510000	0.026038	0.054402	0.017055	0.000523	-0.000662	0.001497
0.520000	-0.023116	-0.014086	-0.010942	0.000687	0.000742	-0.003164
0.530000	0.007069	0.002694	-0.003099	0.000367	0.001576	0.003193
0.540000	-0.011717	0.006068	-0.004011	0.000261	0.000940	0.001982
0.550000	0.018378	-0.019740	-0.006838	0.000419	-0.000728	-0.001837
0.560000	-0.015638	0.003423	-0.004649	0.000201	-0.000962	0.002389
0.570000	-0.029682	-0.007794	-0.016231	0.000447	0.000477	-0.000127
0.580000	-0.002506	0.000414	0.013863	0.000302	0.001743	0.001452
0.590000	-0.006427	-0.002231	0.010945	0.000482	0.000760	0.002742
0.600000	0.002054	0.013911	-0.010577	0.000656	-0.000678	-0.002840
0.610000	0.016189	0.070087	-0.020608	0.000521	-0.000654	0.000686
0.620000	-0.023572	0.001691	0.013681	0.000553	0.000490	0.001874
0.630000	-0.001594	0.053125	0.035568	0.000259	0.001426	-0.001181
0.640000	-0.004056	0.055313	0.004926	0.000342	0.000572	0.001314
0.650000	-0.034972	0.041178	-0.012765	0.000240	-0.000935	-0.001198
0.660000	-0.007157	0.047471	0.001643	0.000134	-0.000343	-0.001247
0.670000	-0.003874	0.022210	-0.012401	0.000364	0.000503	0.002976
0.680000	0.021113	0.065892	-0.011398	0.000170	0.001349	-0.000585
0.690000	-0.000682	0.047288	-0.002643	0.000791	0.000348	-0.000976
0.700000	0.005337	0.041725	0.018241	0.000589	-0.000483	0.000897
0.710000	0.019472	0.071090	0.007480	0.000794	-0.000200	-0.000179
0.720000	-0.002232	0.013455	0.005200	0.000770	0.000443	0.001297
0.730000	-0.011261	-0.023479	0.007571	0.000310	0.000750	0.001164
0.740000	0.007617	-0.005605	-0.000910	0.000315	0.000212	-0.000146
0.750000	0.005337	0.008257	0.006933	-9.355714E-5	-4.012471E-5	0.002512
0.760000	0.017283	-0.019740	0.012587	0.000209	-5.837097E-5	0.000783
0.770000	-0.007795	-0.009161	-0.005287	0.000243	0.000701	0.000526
0.780000	-0.023481	0.012634	-0.010577	0.000444	0.000564	0.001488
0.790000	0.018651	0.023851	-0.018876	0.000861	0.000252	-0.001093
0.800000	-0.019195	-0.012718	-0.007476	0.000720	3.728066E-5	3.180556E-5
0.810000	-0.019195	0.018653	0.021433	0.000863	-7.414658E-5	0.000569
0.820000	-0.017371	-0.041080	-0.020608	0.000514	0.000267	-0.001124
0.830000	-0.005607	-0.008888	0.007115	0.000356	0.000471	0.001214
0.840000	-4.377365E-5	0.011631	0.013590	0.000245	0.000434	0.000126
0.850000	-0.006883	0.020842	-0.005743	3.826826E-5	0.000632	-0.000297
0.860000	0.026038	0.039902	-0.001184	0.000259	-4.799063E-5	0.001671
0.870000	-0.041902	-0.028404	-0.029272	0.000189	-0.000133	-6.619446E-5
0.880000	-0.013358	-0.001775	0.005838	0.000538	2.893799E-5	1.459477E-5
0.890000	0.011447	0.007436	-0.001822	0.000656	0.000217	0.001060
0.900000	-0.019560	0.002603	0.016599	0.000784	0.000743	-0.000849
0.910000	0.003969	0.055678	0.007389	0.000885	0.000496	0.001329
0.920000	0.010352	-0.010347	-0.030275	0.000489	-5.621037E-5	0.001671
0.930000	0.014730	0.008713	-0.012492	0.000623	-0.000299	-0.001078
0.940000	-0.028314	-0.021746	-0.013586	0.000280	0.000299	0.001466
0.950000	-0.001776	-0.027036	-0.011215	0.000185	0.001011	0.001363
0.960000	0.005246	0.020021	0.019882	0.000162	0.000712	0.000369
0.970000	0.009349	-0.003507	-0.014042	0.000179	-0.000291	0.001660
0.980000	-0.006427	0.018197	0.006021	0.000577	-0.000559	-0.001454
0.990000	0.006340	-0.008614	-0.008388	0.000451	0.000563	-0.000346
1.000000	0.009532	-0.009526	-0.008115	0.000740	0.001109	0.001660
1.010000	0.014912	0.022483	0.019700	0.000700	0.000689	-0.000917
1.020000	-0.025214	-0.003963	0.007206	0.000554	-0.000259	2.493568E-5
1.030000	0.030415	0.001326	0.008209	0.000595	-0.000494	-0.000135
1.040000	0.020384	-0.000498	0.015779	0.000158	0.000646	-0.000659
1.050000	-0.006883	-0.013995	-0.015319	0.000129	0.001047	0.002384
1.060000	-0.000773	0.031694	-0.001913	-5.761951E-5	0.000453	0.000716
1.070000	0.005793	-0.009070	-0.034105	0.000169	-0.000275	-0.000754
1.080000	-0.002962	-0.013539	-0.011398	0.000395	-0.000404	0.001455
1.090000	-0.014361	-0.005696	-0.017052	0.000436	0.000615	0.000312
1.100000	0.003695	-0.024938	0.000367	0.000825	0.000859	0.000380
1.110000	0.030415	0.033335	0.015596	0.000736	0.000404	0.001289
1.120000	-0.018009	-0.006426	-0.017052	0.000865	-0.000137	-0.001445
1.130000	0.014547	0.031238	0.001005	0.000425	-7.314360E-5	0.001007
1.140000	0.006887	0.017832	-0.012765	0.000187	0.000103	0.001549
1.150000	-0.018648	0.003606	-0.007659	0.000225	0.000422	-0.000900
1.160000	0.018195	0.002147	0.031282	-2.760687E-5	0.000440	0.002034
1.170000	-0.005060	-0.016731	-0.024074	0.000385	-1.534200E-5	0.000334
1.180000	0.007161	0.009534	0.008665	0.000318	0.000244	-0.000824
1.190000	0.010808	-0.014724	-0.024074	0.000602	0.000231	0.002077
1.200000	0.000868	0.002603	-0.008935	0.000713	0.000247	-0.001000
1.210000	0.002510	0.004335	0.014958	0.000413	0.000356	0.000412
1.220000	-0.019651	-0.034149	-0.014863	0.000501	-0.000237	0.001166
1.230000	-0.008616	-0.005240	0.005565	3.858866E-5	0.000350	-0.001642
1.240000	0.028227	-0.004784	-0.008571	0.000243	0.000432	0.001478
1.250000	-0.030138	-0.015363	-0.012036	0.000288	0.000381	0.000585
1.260000	0.017192	0.002238	0.038030	0.000404	0.000534	-0.001600
1.270000	-0.008069	0.025219	-0.003737	0.000655	-4.251997E-5	0.001734
1.280000	0.004334	0.047744	-0.020152	0.000464	-0.000462	-0.000213
1.290000	-0.002141	-0.004419	-0.000545	0.000734	-0.000251	-3.665697E-5
1.300000	-0.008799	0.021207	-0.005561	0.000423	0.000483	0.002620
1.310000	0.021661	0.062244	0.024442	0.000356	0.001185	-0.000295
1.320000	-0.002141	0.019200	-0.012948	0.000431	0.000779	0.000778
1.330000	-0.000773	0.065345	0.003832	3.577514E-5	-0.000175	0.002386
1.340000	0.022117	0.047471	-0.002916	0.000337	-0.000932	-0.001003
1.350000	-0.003053	0.030873	0.002555	0.000167	-0.000428	0.000441
1.360000	0.001780	0.053581	0.018879	0.000480	0.000407	0.000537
1.370000	0.017283	0.050480	-0.044593	0.000571	0.001270	-0.000628
1.380000	0.003969	0.053946	-0.014042	0.000549	0.000574	0.001901
1.390000	0.011538	0.038990	0.005930	0.000773	-0.000710	-0.000580
1.400000	-0.004239	0.030417	-0.014681	0.000429	-0.000422	-0.001379
1.410000	0.029139	0.020842	0.018879	0.000514	0.000230	0.001588
1.420000	0.005793	0.046103	-0.008388	0.000175	0.000784	-0.000248
1.430000	0.021205	0.068719	-0.001366	0.000103	0.000330	0.000311
1.440000	0.009258	0.038716	0.013590	0.000278	-0.000554	0.001459
1.450000	0.001507	0.053581	-0.017781	0.000255	-0.000249	-0.000823
1.460000	0.017283	0.054402	0.001279	0.000657	0.000387	0.000716
1.470000	-0.013085	0.038442	-0.007476	0.000471	0.000943	0.001557
1.480000	0.019472	0.069814	0.009942	0.000608	0.000579	-0.000344
1.490000	0.001415	0.023942	0.029093	0.000535	-0.000332	0.001141
1.500000	0.001963	0.037713	-0.010303	0.000349	-0.000341	0.000618
1.510000	0.022117	0.060512	0.007389	0.000476	0.000208	-0.000147
1.520000	0.000777	0.028320	-0.021703	0.000167	0.000871	0.001527
1.530000	0.004698	0.052213	-0.028542	0.000445	0.000676	2.354057E-5
1.540000	-0.001412	0.049203	-0.003372	0.000423	0.000146	0.000595
1.550000	-0.021748	0.036071	-0.012036	0.000580	-0.000370	0.001378
1.560000	0.030963	0.063156	0.010033	0.000657	-0.000117	-0.000842
1.570000	-0.004239	0.028685	-0.015137	0.000240	0.000822	0.000674
1.580000	0.011994	0.056590	0.010307	0.000268	0.000721	0.000908
1.590000	0.002327	0.063156	-0.033376	-2.424780E-5	0.000355	-0.000634
1.600000	-0.009710	0.033244	0.001643	0.000264	-0.000306	0.000597
1.610000	0.013635	0.009534	-0.003372	0.000518	-0.000261	-0.000101
1.620000	-0.010896	-0.000863	-0.000910	0.000787	0.000392	-0.000638
1.630000	0.036617	0.009534	0.006477	0.001186	0.000492	0.000617
1.640000	0.017648	-0.006973	0.013499	0.000846	0.000611	4.931076E-5
1.650000	-0.004421	0.002694	0.010398	0.000608	0.000208	0.000502
1.660000	0.022573	0.000870	0.033379	-0.000176	1.677736E-5	0.001790
1.670000	-0.009254	-0.013083	-0.020608	-0.000620	0.000180	0.001068
1.680000	0.017648	0.008257	0.026631	-0.000598	0.000284	0.001415
1.690000	0.006340	-0.044089	-0.021429	-0.000464	0.000252	0.000870
1.700000	-0.006975	-0.008341	-0.033467	0.000662	0.000222	-0.000395
1.710000	0.000503	0.013820	-0.047055	0.001379	0.000223	0.000374
1.720000	0.002327	-0.031869	-0.040854	0.002049	0.000235	-0.001117
1.730000	-0.011352	-0.006152	-0.017964	0.002049	0.000261	-0.001445
1.740000	-0.008069	-0.054668	-0.009209	0.001338	0.000557	0.000499
1.750000	-0.009619	-0.002231	-0.033193	0.000668	0.000288	0.000174
1.760000	0.005337	0.016556	0.017055	-0.000569	3.468864E-5	0.001937
1.770000	-0.007339	0.007801	-0.004193	-0.001065	-0.000371	0.002576
1.780000	0.011903	0.011357	0.023621	-0.001223	0.000253	0.001295
1.790000	-0.007248	0.008713	-0.022797	-0.000715	0.000886	0.002074
1.800000	0.004334	-0.013539	-0.046143	0.000310	0.000535	0.000996
1.810000	-0.005607	0.025310	-0.033376	0.001038	9.088348E-5	-0.000666
1.820000	-0.034516	-0.007246	-0.077423	0.001745	-0.000434	-0.000831
1.830000	-0.009528	0.002056	-0.052800	0.001445	0.000306	-0.001696
1.840000	-0.006245	0.000414	0.023165	0.001174	0.000757	-0.001123
1.850000	-0.006154	-0.022841	-0.013769	0.000413	0.000520	-0.000137
1.860000	0.006431	0.033883	0.026722	-0.000362	5.123403E-6	-0.000320
1.870000	-0.008616	-0.019375	-0.014498	-0.000339	-0.000436	0.000850
1.880000	-0.004786	0.009169	-0.004832	-8.160589E-5	2.545565E-5	0.001469
1.890000	0.014730	0.029505	0.015505	0.000899	0.000621	0.000501
1.900000	-0.010805	0.005612	-0.027995	0.001408	0.000803	0.001324
1.910000	0.006705	0.049568	0.021341	0.001634	0.000246	0.000938
1.920000	0.002510	0.039993	0.003011	0.001303	-0.000315	0.000760
1.930000	0.023849	0.068354	0.006112	0.000344	-0.000236	0.002365
1.940000	-0.004695	0.036527	-0.002278	-0.000172	0.000121	0.001619
1.950000	0.002692	0.019474	-0.033376	-0.000879	0.000501	0.001708
1.960000	-0.011717	0.061788	0.010398	-0.000740	0.000292	0.002217
1.970000	0.004698	0.026952	-0.067847	-0.000318	-0.000173	0.000266
1.980000	0.000503	0.060512	-0.058910	9.759785E-5	-8.352371E-5	-0.000475
1.990000	-0.014361	0.020842	-0.069580	0.000918	0.000263	-0.001120
2.000000	-0.014544	0.047835	-0.098671	0.001166	0.001028	-0.001980
2.010000	0.009896	0.070543	-0.044684	0.001600	0.000596	-0.001938
2.020000	-0.015821	0.047471	-0.062376	0.001368	-0.000275	-0.002284
2.030000	0.014912	0.066166	0.023621	0.001001	-0.000606	-0.001849
2.040000	-0.011808	0.019474	0.015779	0.000672	-0.000114	-2.288813E-5
2.050000	-0.017918	-0.003051	-0.019696	-1.495551E-6	0.000978	0.001355
2.060000	0.011082	0.073735	0.022709	3.281250E-5	0.001023	0.002739
2.070000	-0.009072	0.031420	-0.016322	-0.000287	0.000372	0.003076
2.080000	0.022117	0.044370	-0.015866	-0.000180	-0.000257	0.002433
2.090000	0.017283	0.025675	0.013316	8.266113E-5	-0.000211	0.002983
2.100000	-0.016459	0.017285	-0.013586	0.000190	0.000558	0.002451
2.110000	0.028683	0.063977	0.009851	0.000756	0.000702	0.000830
2.120000	-0.007339	0.014732	-0.011398	0.000681	0.000573	0.000741
2.130000	0.009441	0.049203	-0.040854	0.000964	-0.000117	-0.000462
2.140000	0.004151	0.052669	-0.057816	0.000854	-0.000376	-0.001205
2.150000	-0.007795	0.019109	-0.059275	0.000650	6.519623E-5	-0.001204
2.160000	0.015095	0.042637	-0.028360	0.000554	0.000646	-0.001644
2.170000	-0.003418	0.022666	-0.074231	9.173749E-5	0.000925	-0.000875
2.180000	0.009258	0.043093	-0.051706	0.000307	0.000188	-0.000839
2.190000	0.001689	0.032606	-0.034470	0.000259	-0.000267	-0.001352
2.200000	0.003148	0.034247	0.009486	0.000541	-0.000235	-0.000478
2.210000	0.039535	0.064889	0.012678	0.000847	5.039811E-5	-0.000233
2.220000	-0.016732	0.014184	-0.019788	0.000726	0.000823	0.000597
2.230000	-0.011808	0.033883	0.027999	0.000846	0.000453	0.002335
2.240000	-0.000317	0.018744	0.011857	0.000457	7.567556E-5	0.001785
2.250000	-0.012811	0.038169	-0.000545	0.000279	-1.681470E-5	0.002305
2.260000	0.008164	0.003879	0.036480	7.448035E-5	0.000184	0.003546
2.270000	0.010352	-0.001319	-0.005287	-0.000155	0.000625	0.001966
2.280000	0.011629	0.010810	0.009669	5.308093E-5	0.000246	0.001976
2.290000	-0.016185	-0.001775	-0.008753	6.511003E-5	6.595761E-5	0.001276
2.300000	-0.002232	-0.005331	-0.047693	0.000654	6.733544E-5	-0.000638
2.310000	0.007252	-0.000863	-0.019696	0.000961	0.000238	-0.000217
2.320000	-0.004056	-0.008888	-0.081983	0.001216	0.000542	-0.001930
2.330000	0.028136	-0.011715	-0.046872	0.001249	0.000539	-0.002000
2.340000	0.009805	-0.007338	-0.072316	0.000706	0.000238	-0.000856
2.350000	-0.009528	-0.014542	-0.051250	0.000433	-4.692784E-5	-0.001770
2.360000	0.026950	0.012634	0.014411	-0.000106	0.000165	-0.000236
2.370000	0.019472	-0.016275	-0.018420	-0.000178	0.000330	0.000382
2.380000	0.001324	0.011722	0.014137	-0.000222	0.000394	0.000125
2.390000	-0.001685	-0.004784	0.035842	5.501884E-5	0.000206	0.001648
2.400000	-0.008616	-0.011077	-0.007659	0.000566	-0.000164	0.001199
2.410000	0.031692	0.002147	0.024442	0.000759	0.000209	0.001009
2.420000	0.002327	-0.026945	-0.007203	0.001090	0.000431	0.001919
2.430000	0.006887	0.050024	-0.022797	0.000903	0.000583	0.001562
2.440000	0.001142	-0.007702	0.005382	0.000758	0.000305	0.001281
2.450000	-0.002232	0.011631	-0.010121	0.000412	-0.000272	0.001557
2.460000	0.026220	0.025584	0.004288	-3.018358E-5	-8.994463E-6	0.000710
2.470000	-0.014544	-0.000772	-0.020152	8.818438E-5	0.000300	0.000823
2.480000	0.009349	-0.012171	-0.004193	6.832229E-6	0.000550	0.001119
2.490000	0.012815	-0.001683	0.016508	0.000495	0.000267	-0.000967
2.500000	0.005793	-0.000589	-0.053621	0.000626	0.000108	-0.000732
2.510000	0.015368	0.009169	-0.049061	0.000773	0.000254	-0.000600
2.520000	-0.005607	-0.040624	-0.076237	0.000882	0.000370	-0.001915
2.530000	-0.002962	-0.003507	-0.042039	0.000478	0.000529	-0.000353
2.540000	0.007890	-0.018646	0.003558	0.000392	5.207984E-5	-0.000784
2.550000	0.010535	-0.002322	-0.010121	-0.000118	8.990718E-5	-0.000633
2.560000	0.031783	0.038625	0.036480	-3.216200E-5	0.000114	0.001349
2.570000	-0.015182	0.003879	-0.008571	0.000130	0.000364	0.000541
2.580000	-0.005880	-0.003051	0.003376	0.000272	0.000620	0.001030
2.590000	0.003239	-0.013083	-0.013677	0.000733	0.000404	0.001746
2.600000	-0.000865	-0.018919	-0.009847	0.000669	0.000312	0.000815
2.610000	0.022117	0.057046	0.019244	0.000931	0.000172	0.001383
2.620000	-0.015821	0.024763	-0.020152	0.000750	0.000102	0.001558
2.630000	0.020840	0.038169	0.017147	0.000565	0.000294	0.000599
2.640000	-0.007339	0.025219	-0.007659	0.000421	0.000342	0.001523
2.650000	0.012541	0.057867	0.000823	6.558889E-6	0.000209	0.001488
2.660000	0.015095	0.095439	0.022527	0.000141	7.473616E-5	-0.000140
2.670000	-0.002141	0.011722	-0.049608	-7.320835E-5	0.000190	0.000850
2.680000	-0.024393	0.038351	-0.023527	0.000223	0.000371	4.358881E-5
2.690000	-0.002506	0.028685	-0.050794	0.000444	0.000382	-0.001218
2.700000	-0.016459	0.020386	-0.070218	0.000478	0.000266	-0.000309
2.710000	0.041724	0.074464	-0.023618	0.000773	-0.000121	-0.001924
2.720000	-0.025305	0.026131	-0.029819	0.000589	9.281680E-5	-0.001233
2.730000	-0.010622	0.048656	0.006841	0.000712	0.000262	0.000253
2.740000	0.003330	0.046103	-0.019240	0.000484	0.000449	-0.000601
2.750000	-0.003053	0.044279	0.003832	0.000346	0.000421	0.000834
2.760000	0.023302	0.060603	0.003923	0.000366	5.055529E-5	0.001463
2.770000	-0.016732	0.044826	-0.035108	8.508027E-5	0.000313	0.001222
2.780000	0.012085	0.047744	0.011857	0.000347	0.000215	0.002208
2.790000	0.003148	0.070087	-0.016687	0.000282	0.000403	0.001873
2.800000	-0.004512	0.032241	0.004106	0.000531	0.000296	0.001171
2.810000	-0.001594	0.057046	-0.004011	0.000630	7.198827E-5	0.001708
2.820000	4.742146E-5	0.034430	-0.022432	0.000533	0.000192	0.000998
2.830000	0.013635	0.035342	-0.018420	0.000656	0.000254	0.000102
2.840000	-0.009984	0.043458	-0.016413	0.000203	0.000532	0.000643
2.850000	0.015915	0.035251	-0.015319	0.000229	0.000465	-9.992733E-5
2.860000	0.046010	0.047015	-0.048605	0.000141	0.000221	-0.000482
2.870000	-0.022569	0.057502	-0.036111	0.000168	0.000179	-0.000562
2.880000	-0.002141	0.050024	-0.049608	0.000486	0.000208	-0.001670
2.890000	0.003330	0.024763	-0.041674	0.000429	0.000433	-0.000872
2.900000	-0.015182	0.042637	0.006021	0.000840	0.000198	-0.000731
2.910000	-0.009984	0.063065	0.010307	0.000786	0.000168	-0.000840
2.920000	-0.007704	0.020386	0.000823	0.000871	0.000163	0.000281
2.930000	-0.013085	0.063156	0.031647	0.000732	0.000196	0.000508
2.940000	0.005793	0.041452	-0.026354	0.000257	0.000504	0.001532
2.950000	-0.025761	0.046924	0.004288	0.000283	0.000199	0.002212
2.960000	0.016919	0.068810	0.003376	-0.000129	0.000258	0.002009
2.970000	-0.038437	0.003879	-0.028725	2.568737E-5	8.490383E-5	0.002148
2.980000	0.001780	0.008986	-0.009209	6.210470E-5	0.000210	0.002029
2.990000	-0.006063	-4.194975E-5	-0.019240	0.000343	0.000363	0.001226
3.000000	0.025947	-0.022385	0.001917	0.000828	0.000252	0.000443
3.010000	0.020384	0.017468	0.007024	0.000738	0.000497	-9.892352E-5
3.020000	-0.008069	-0.038891	-0.035108	0.000953	0.000385	-0.000490
3.030000	0.019928	0.013455	-0.044045	0.000629	0.000284	-0.000590
3.040000	-0.009072	0.008257	-0.036841	0.000502	0.000210	-0.001150
3.050000	0.011356	-0.002687	-0.064564	0.000347	0.000269	-0.000988
3.060000	0.019472	-0.001775	-0.022797	9.385602E-5	0.000452	-0.000411
3.070000	0.029959	-0.018919	-0.033011	0.000244	0.000280	-0.000569
3.080000	0.010535	0.012178	-0.007020	9.813266E-5	0.000322	0.000245
3.090000	-0.000682	0.013364	0.011036	0.000405	0.000265	0.000200
3.100000	-0.013997	0.008986	-0.016231	0.000469	0.000402	0.000388
3.110000	0.005428	0.041178	0.011401	0.000456	0.000520	0.001350
3.120000	-0.011261	0.007801	0.002191	0.000635	0.000222	0.000931
3.130000	0.003969	0.009898	-0.009209	0.000289	0.000349	0.001219
3.140000	-0.005880	-0.010347	-0.024986	0.000420	0.000104	0.001565
3.150000	0.002145	-0.014542	0.004744	0.000253	0.000316	0.001211
3.160000	0.003330	0.015279	0.006933	0.000361	0.000360	0.001424
3.170000	-0.021383	0.012178	-0.007476	0.000494	0.000108	0.000847
3.180000	0.025582	0.038716	0.002099	0.000385	0.000356	0.000229
3.190000	0.005793	0.009534	-0.012310	0.000662	0.000219	0.000344
3.200000	-0.017006	-0.005514	-0.024074	0.000470	0.000422	-9.710826E-5
3.210000	0.006431	0.033974	0.016599	0.000671	0.000257	-0.000744
3.220000	-0.012993	-0.033693	-0.002643	0.000495	0.000213	-0.000423
3.230000	-0.011717	0.009990	0.007206	0.000280	0.000257	-0.000563
3.240000	-0.009072	-0.012536	-0.001822	0.000311	0.000142	-0.000430
3.250000	-0.013905	0.008074	-0.026262	4.626718E-5	0.000288	0.000210
3.260000	0.007252	0.005612	0.016143	0.000259	0.000299	-8.156544E-5
3.270000	-0.014726	0.003788	-0.013495	0.000195	0.000397	0.000559
3.280000	0.019472	0.002694	0.020521	0.000319	0.000275	0.000715
3.290000	0.011994	-0.002231	-0.000545	0.000511	9.957383E-5	0.000268
3.300000	-0.017827	0.024672	-0.005561	0.000427	0.000198	0.000869
3.310000	0.006887	0.055678	0.002738	0.000738	0.000207	0.000626
3.320000	0.008802	0.011722	-0.014225	0.000537	0.000436	0.000903
3.330000	-0.020927	0.036983	0.008118	0.000616	0.000304	0.001206
3.340000	-0.002506	0.044826	0.000367	0.000442	9.423342E-5	0.000605
3.350000	0.013180	0.031238	-0.011398	0.000317	0.000219	0.000849
3.360000	0.014000	0.021571	0.013590	0.000379	0.000247	0.001039
3.370000	-0.007795	0.044917	0.000549	3.638226E-5	0.000477	0.000807
3.380000	-0.006427	0.016008	0.017055	0.000266	0.000158	0.000331
3.390000	0.007161	0.028685	-0.043042	0.000147	0.000168	3.753972E-5
3.400000	-0.016915	0.028685	-0.007476	0.000355	0.000159	-0.000308
3.410000	0.005428	0.089420	-0.018693	0.000585	0.000145	-0.000372
3.420000	-0.004695	0.036983	-0.023709	0.000542	0.000274	-0.000374
3.430000	0.003330	0.070269	0.019882	0.000769	0.000153	-0.000813
3.440000	0.027315	0.042637	-0.014042	0.000442	0.000262	-8.724097E-5
3.450000	-0.006154	0.068354	-0.010942	0.000567	0.000140	1.521676E-5
3.460000	0.016371	0.062791	0.041496	0.000395	0.000187	0.000265
3.470000	-0.031415	0.025949	0.013590	0.000257	0.000246	0.001073
3.480000	-0.006610	0.075376	-0.007020	0.000465	0.000103	0.000656
3.490000	0.016554	0.032150	-0.028360	0.000280	0.000160	0.001281
3.500000	-0.006154	0.053946	-0.021155	0.000546	-7.782519E-5	0.001433
3.510000	0.039991	0.053581	0.040584	0.000472	-3.985527E-6	0.000781
3.520000	-0.015729	0.029961	-0.016687	0.000445	0.000281	0.001151
3.530000	-0.011261	0.056134	-0.013130	0.000418	0.000370	0.001172
3.540000	-0.004604	0.039537	-0.020243	0.000185	0.000358	0.000847
3.550000	-0.014817	0.038716	0.005382	0.000373	-8.365807E-5	0.000338
3.560000	0.005975	0.071546	0.018697	0.000222	1.658649E-5	3.560817E-5
3.570000	-0.004239	0.042637	-0.053803	0.000478	0.000299	-0.000329
3.580000	0.000503	0.057867	-0.008571	0.000519	0.000413	-0.000277
3.590000	0.023393	0.045282	-0.002643	0.000572	0.000316	-0.000550
3.600000	-0.001959	0.027773	0.010580	0.000801	5.082681E-5	-0.000814
3.610000	0.011629	0.037257	0.038395	0.000452	0.000273	-6.154408E-5
3.620000	-0.005607	0.045556	-0.011854	0.000530	0.000343	-4.207941E-5
3.630000	-0.015638	0.021754	-0.010942	0.000186	0.000410	0.000366
3.640000	0.018195	0.027317	-0.013586	0.000120	0.000266	0.000904
3.650000	0.002874	0.047471	0.003011	0.000233	6.530114E-5	0.000677
3.660000	0.025126	0.050024	0.006568	0.000173	0.000280	0.001182
3.670000	-0.006883	0.030417	-0.021976	0.000649	0.000284	0.000925
