X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
46.340000	1.946679	12.133950	-2.741474	0.019178	-0.094933	0.021773
46.350000	1.726443	12.678750	-2.598024	-0.069875	-0.086471	-0.071203
46.360000	1.573691	13.024926	-2.525250	0.031420	-0.089075	-0.130059
46.370000	1.389933	13.340917	-2.341766	0.021421	-0.091811	-0.056019
46.380000	1.127382	13.525496	-2.002976	-0.011081	-0.084999	-0.077016
46.390000	0.847322	13.574377	-1.614393	-0.007887	-0.097822	-0.038813
46.400000	0.720287	13.578298	-1.144191	0.052952	-0.101102	0.020958
46.410000	0.476979	13.406213	-0.560725	0.012236	-0.087374	-0.047007
46.420000	0.229658	13.127612	-0.026048	-0.022406	-0.079162	-0.014475
46.430000	0.045170	12.773957	0.416066	0.036545	-0.069727	0.070631
46.440000	-0.106396	12.257975	0.720384	0.036503	-0.061948	0.091707
46.450000	-0.225953	11.731415	0.929130	-0.006358	-0.069825	0.113501
46.460000	-0.386730	10.955436	1.121369	-0.015137	-0.060836	0.121179
46.470000	-0.564652	10.212469	1.228067	0.076079	-0.041021	0.042131
46.480000	-0.609337	9.444424	1.234177	0.035954	-0.026958	0.080339
46.490000	-0.701809	8.508215	1.214023	0.019933	-0.015185	0.056595
46.500000	-0.738926	7.573556	1.105774	0.028772	-0.017431	0.045127
46.510000	-0.779781	6.613819	1.002086	-0.014947	-0.019361	0.074470
46.520000	-0.867784	5.468043	0.895114	0.003428	-0.001865	-0.010450
46.530000	-0.870611	4.278221	0.710535	0.022872	0.012140	-0.035039
46.540000	-0.885841	3.171659	0.627274	0.031513	0.027116	-0.047317
46.550000	-0.871432	2.154834	0.629371	-0.003321	0.028924	-0.083424
46.560000	-0.905083	0.945313	0.644236	-0.001396	0.023719	-0.049973
46.570000	-0.895873	-0.335978	0.705884	-0.004581	0.028172	-0.016504
46.580000	-0.885203	-1.491238	0.745554	-0.000701	0.043798	-0.053716
46.590000	-0.929159	-2.788671	0.881343	-0.000356	0.056139	-0.038057
46.600000	-0.914750	-3.988525	1.118815	0.004248	0.068410	-0.026182
46.610000	-0.891313	-5.174700	1.252872	0.000232	0.062362	-0.016334
46.620000	-0.895690	-6.305063	1.412920	-0.001979	0.059423	0.048346
46.630000	-0.892589	-7.449927	1.543602	-0.005281	0.072062	0.063969
46.640000	-0.936090	-8.419604	1.522901	-0.007701	0.082555	0.041411
46.650000	-0.960530	-9.468348	1.558558	-0.014086	0.094841	0.048321
46.660000	-0.993542	-10.446324	1.522354	-0.013389	0.099373	0.035614
46.670000	-1.038410	-11.313863	1.424775	-0.014565	0.090566	0.032871
46.680000	-1.046162	-12.034122	1.338504	-0.014301	0.090925	0.040168
46.690000	-1.166813	-12.827064	1.234542	-0.013995	0.099891	-0.001966
